java A1_G6_t1 ./database/groceries.csv 0.15
[soda] 0.17437722419928825
[51] 0.1029
[3] 0.1031
[17] 0.1032
[10] 0.1034
[79] 0.1034
[48] 0.1038
[52] 0.104
[74] 0.1042
[20] 0.1044
[71] 0.105
[76] 0.1052
[91] 0.1054
[35] 0.1054
[89] 0.1055
[19] 0.1058
[64] 0.1061
[94] 0.1063
[14] 0.1066
[18] 0.1067
[97] 0.1068
[7] 0.1071
[34] 0.1084
[22] 0.1104
Apriori Processing Execution time: 53.991
java A1_G6_t1 ./database/T10_N100_D20K_Corr5.csv 0.01
[100, 51] 0.01
[11, 6] 0.01
[14, 8] 0.01
[1, 25] 0.01
[25, 6] 0.01
[33, 8] 0.01
[37, 6] 0.01
[1, 49] 0.01
[48, 5] 0.01
[49, 6] 0.01
[47, 8] 0.01
[2, 63] 0.01
[2, 70] 0.01
[1, 83] 0.01
[6, 83] 0.01
[8, 81] 0.01
[4, 87] 0.01
[8, 83] 0.01
[89, 6] 0.01
[1, 95] 0.01
[8, 96] 0.01
[19, 10] 0.01
[22, 12] 0.01
[12, 26] 0.01
[12, 27] 0.01
[25, 17] 0.01
[11, 36] 0.01
[13, 38] 0.01
[26, 28] 0.01
[40, 10] 0.01
[26, 30] 0.01
[33, 24] 0.01
[45, 13] 0.01
[12, 46] 0.01
[23, 38] 0.01
[11, 52] 0.01
[13, 52] 0.01
[11, 57] 0.01
[38, 31] 0.01
[17, 53] 0.01
[13, 58] 0.01
[62, 10] 0.01
[12, 61] 0.01
[22, 55] 0.01
[18, 60] 0.01
[28, 51] 0.01
[56, 24] 0.01
[28, 52] 0.01
[29, 52] 0.01
[58, 26] 0.01
[61, 20] 0.01
[53, 32] 0.01
[77, 10] 0.01
[16, 74] 0.01
[45, 47] 0.01
[61, 30] 0.01
[30, 63] 0.01
[63, 32] 0.01
[37, 60] 0.01
[23, 75] 0.01
[67, 31] 0.01
[78, 25] 0.01
[68, 36] 0.01
[79, 25] 0.01
[19, 87] 0.01
[88, 19] 0.01
[68, 39] 0.01
[48, 59] 0.01
[80, 21] 0.01
[88, 21] 0.01
[56, 57] 0.01
[88, 29] 0.01
[79, 38] 0.01
[70, 41] 0.01
[81, 31] 0.01
[30, 86] 0.01
[44, 72] 0.01
[85, 32] 0.01
[67, 50] 0.01
[54, 65] 0.01
[66, 54] 0.01
[55, 66] 0.01
[49, 74] 0.01
[49, 75] 0.01
[45, 84] 0.01
[75, 54] 0.01
[59, 73] 0.01
[77, 57] 0.01
[51, 87] 0.01
[66, 72] 0.01
[56, 85] 0.01
[45, 98] 0.01
[49, 98] 0.01
[63, 85] 0.01
[84, 65] 0.01
[88, 65] 0.01
[56, 98] 0.01
[80, 75] 0.01
[71, 85] 0.01
[72, 86] 0.01
[77, 87] 0.01
[70, 94] 0.01
[70, 95] 0.01
[82, 86] 0.01
[99, 81] 0.01
[13, 5] 0.01005
[23, 4] 0.01005
[4, 27] 0.01005
[44, 2] 0.01005
[4, 48] 0.01005
[9, 43] 0.01005
[6, 52] 0.01005
[6, 53] 0.01005
[2, 58] 0.01005
[8, 53] 0.01005
[9, 53] 0.01005
[1, 62] 0.01005
[2, 65] 0.01005
[67, 5] 0.01005
[7, 70] 0.01005
[1, 80] 0.01005
[4, 97] 0.01005
[11, 15] 0.01005
[12, 19] 0.01005
[13, 24] 0.01005
[24, 19] 0.01005
[11, 34] 0.01005
[12, 35] 0.01005
[17, 31] 0.01005
[34, 24] 0.01005
[35, 26] 0.01005
[24, 38] 0.01005
[33, 30] 0.01005
[42, 21] 0.01005
[56, 10] 0.01005
[14, 53] 0.01005
[44, 24] 0.01005
[18, 51] 0.01005
[44, 26] 0.01005
[42, 32] 0.01005
[46, 31] 0.01005
[22, 56] 0.01005
[19, 60] 0.01005
[36, 43] 0.01005
[66, 14] 0.01005
[55, 25] 0.01005
[35, 46] 0.01005
[29, 53] 0.01005
[66, 17] 0.01005
[46, 38] 0.01005
[52, 31] 0.01005
[15, 70] 0.01005
[22, 68] 0.01005
[39, 52] 0.01005
[26, 65] 0.01005
[29, 64] 0.01005
[34, 59] 0.01005
[60, 30] 0.01005
[11, 83] 0.01005
[25, 70] 0.01005
[27, 71] 0.01005
[36, 62] 0.01005
[68, 31] 0.01005
[34, 67] 0.01005
[28, 73] 0.01005
[88, 16] 0.01005
[69, 38] 0.01005
[61, 41] 0.01005
[34, 70] 0.01005
[22, 83] 0.01005
[96, 10] 0.01005
[57, 51] 0.01005
[89, 20] 0.01005
[90, 19] 0.01005
[27, 86] 0.01005
[19, 98] 0.01005
[22, 90] 0.01005
[71, 42] 0.01005
[26, 90] 0.01005
[56, 61] 0.01005
[98, 21] 0.01005
[88, 32] 0.01005
[48, 72] 0.01005
[59, 62] 0.01005
[56, 68] 0.01005
[29, 97] 0.01005
[95, 31] 0.01005
[47, 85] 0.01005
[44, 89] 0.01005
[49, 85] 0.01005
[99, 38] 0.01005
[60, 71] 0.01005
[59, 80] 0.01005
[77, 65] 0.01005
[79, 63] 0.01005
[90, 51] 0.01005
[70, 73] 0.01005
[61, 87] 0.01005
[77, 72] 0.01005
[57, 94] 0.01005
[68, 93] 0.01005
[77, 86] 0.01005
[82, 85] 0.01005
[83, 85] 0.01005
[74, 97] 0.01005
[94, 86] 0.01005
[89, 98] 0.01005
[100, 19] 0.0101
[100, 21] 0.0101
[100, 58] 0.0101
[100, 82] 0.0101
[26, 7] 0.0101
[4, 31] 0.0101
[3, 39] 0.0101
[8, 42] 0.0101
[58, 4] 0.0101
[66, 2] 0.0101
[67, 3] 0.0101
[9, 64] 0.0101
[5, 71] 0.0101
[6, 74] 0.0101
[9, 74] 0.0101
[88, 4] 0.0101
[9, 86] 0.0101
[9, 87] 0.0101
[3, 96] 0.0101
[99, 3] 0.0101
[12, 15] 0.0101
[22, 15] 0.0101
[24, 18] 0.0101
[26, 18] 0.0101
[33, 12] 0.0101
[23, 29] 0.0101
[22, 31] 0.0101
[44, 14] 0.0101
[49, 10] 0.0101
[46, 15] 0.0101
[29, 40] 0.0101
[27, 49] 0.0101
[37, 39] 0.0101
[64, 10] 0.0101
[16, 60] 0.0101
[33, 44] 0.0101
[25, 53] 0.0101
[47, 31] 0.0101
[33, 46] 0.0101
[27, 54] 0.0101
[45, 36] 0.0101
[18, 64] 0.0101
[56, 29] 0.0101
[56, 31] 0.0101
[35, 54] 0.0101
[17, 72] 0.0101
[15, 74] 0.0101
[18, 74] 0.0101
[78, 15] 0.0101
[45, 48] 0.0101
[66, 28] 0.0101
[77, 18] 0.0101
[58, 37] 0.0101
[72, 20] 0.0101
[44, 51] 0.0101
[12, 83] 0.0101
[13, 82] 0.0101
[32, 65] 0.0101
[67, 30] 0.0101
[35, 63] 0.0101
[56, 43] 0.0101
[59, 41] 0.0101
[49, 51] 0.0101
[58, 42] 0.0101
[81, 20] 0.0101
[23, 80] 0.0101
[51, 53] 0.0101
[32, 76] 0.0101
[44, 65] 0.0101
[78, 32] 0.0101
[88, 25] 0.0101
[89, 24] 0.0101
[81, 30] 0.0101
[74, 43] 0.0101
[39, 81] 0.0101
[45, 80] 0.0101
[34, 93] 0.0101
[30, 98] 0.0101
[42, 86] 0.0101
[66, 63] 0.0101
[33, 97] 0.0101
[39, 96] 0.0101
[57, 79] 0.0101
[60, 74] 0.0101
[97, 42] 0.0101
[79, 69] 0.0101
[66, 85] 0.0101
[70, 83] 0.0101
[81, 72] 0.0101
[60, 95] 0.0101
[95, 63] 0.0101
[67, 93] 0.0101
[79, 81] 0.0101
[80, 95] 0.0101
[92, 93] 0.0101
[90, 97] 0.0101
[93, 96] 0.0101
[100, 28] 0.01015
[100, 86] 0.01015
[1, 15] 0.01015
[14, 9] 0.01015
[26, 8] 0.01015
[29, 9] 0.01015
[1, 36] 0.01015
[9, 32] 0.01015
[44, 3] 0.01015
[46, 5] 0.01015
[1, 51] 0.01015
[5, 50] 0.01015
[7, 50] 0.01015
[6, 54] 0.01015
[58, 6] 0.01015
[66, 6] 0.01015
[88, 1] 0.01015
[6, 84] 0.01015
[89, 7] 0.01015
[88, 9] 0.01015
[9, 94] 0.01015
[15, 17] 0.01015
[12, 31] 0.01015
[16, 30] 0.01015
[22, 24] 0.01015
[18, 31] 0.01015
[22, 29] 0.01015
[15, 37] 0.01015
[38, 18] 0.01015
[42, 10] 0.01015
[13, 42] 0.01015
[25, 31] 0.01015
[44, 13] 0.01015
[47, 16] 0.01015
[26, 38] 0.01015
[49, 19] 0.01015
[15, 54] 0.01015
[29, 43] 0.01015
[57, 18] 0.01015
[13, 64] 0.01015
[16, 64] 0.01015
[40, 42] 0.01015
[33, 50] 0.01015
[33, 51] 0.01015
[24, 62] 0.01015
[35, 51] 0.01015
[48, 40] 0.01015
[47, 41] 0.01015
[35, 53] 0.01015
[14, 76] 0.01015
[38, 53] 0.01015
[38, 54] 0.01015
[57, 36] 0.01015
[35, 58] 0.01015
[67, 27] 0.01015
[78, 17] 0.01015
[40, 53] 0.01015
[34, 60] 0.01015
[41, 53] 0.01015
[52, 43] 0.01015
[45, 52] 0.01015
[28, 70] 0.01015
[15, 86] 0.01015
[45, 59] 0.01015
[82, 21] 0.01015
[55, 50] 0.01015
[14, 94] 0.01015
[35, 73] 0.01015
[59, 52] 0.01015
[99, 13] 0.01015
[29, 85] 0.01015
[79, 36] 0.01015
[99, 16] 0.01015
[58, 59] 0.01015
[51, 62] 0.01015
[50, 65] 0.01015
[30, 87] 0.01015
[68, 50] 0.01015
[46, 74] 0.01015
[68, 52] 0.01015
[38, 83] 0.01015
[66, 56] 0.01015
[29, 94] 0.01015
[69, 54] 0.01015
[68, 58] 0.01015
[78, 48] 0.01015
[81, 41] 0.01015
[40, 85] 0.01015
[52, 74] 0.01015
[55, 71] 0.01015
[44, 83] 0.01015
[99, 31] 0.01015
[35, 96] 0.01015
[90, 43] 0.01015
[50, 84] 0.01015
[56, 80] 0.01015
[47, 90] 0.01015
[77, 60] 0.01015
[58, 80] 0.01015
[58, 81] 0.01015
[56, 86] 0.01015
[46, 98] 0.01015
[68, 79] 0.01015
[70, 75] 0.01015
[83, 62] 0.01015
[56, 91] 0.01015
[99, 52] 0.01015
[94, 61] 0.01015
[96, 64] 0.01015
[73, 87] 0.01015
[78, 86] 0.01015
[81, 85] 0.01015
[91, 81] 0.01015
[93, 94] 0.01015
[3, 7] 0.0102
[7, 8] 0.0102
[100, 10] 0.0102
[100, 30] 0.0102
[100, 95] 0.0102
[12, 2] 0.0102
[12, 5] 0.0102
[2, 15] 0.0102
[15, 6] 0.0102
[4, 39] 0.0102
[1, 40] 0.0102
[1, 48] 0.0102
[45, 4] 0.0102
[47, 5] 0.0102
[1, 56] 0.0102
[5, 54] 0.0102
[9, 50] 0.0102
[4, 62] 0.0102
[3, 71] 0.0102
[2, 83] 0.0102
[4, 81] 0.0102
[3, 83] 0.0102
[2, 86] 0.0102
[5, 84] 0.0102
[7, 82] 0.0102
[9, 96] 0.0102
[14, 10] 0.0102
[14, 16] 0.0102
[14, 21] 0.0102
[15, 20] 0.0102
[18, 20] 0.0102
[24, 25] 0.0102
[25, 29] 0.0102
[11, 51] 0.0102
[20, 42] 0.0102
[53, 10] 0.0102
[14, 52] 0.0102
[33, 34] 0.0102
[23, 47] 0.0102
[59, 16] 0.0102
[13, 61] 0.0102
[20, 54] 0.0102
[22, 54] 0.0102
[17, 62] 0.0102
[16, 65] 0.0102
[44, 39] 0.0102
[46, 39] 0.0102
[11, 70] 0.0102
[13, 75] 0.0102
[49, 41] 0.0102
[44, 49] 0.0102
[60, 31] 0.0102
[71, 21] 0.0102
[63, 31] 0.0102
[42, 53] 0.0102
[24, 72] 0.0102
[43, 54] 0.0102
[45, 53] 0.0102
[66, 32] 0.0102
[27, 72] 0.0102
[18, 82] 0.0102
[36, 64] 0.0102
[28, 72] 0.0102
[58, 43] 0.0102
[52, 53] 0.0102
[45, 60] 0.0102
[44, 62] 0.0102
[68, 40] 0.0102
[57, 54] 0.0102
[24, 92] 0.0102
[96, 20] 0.0102
[23, 94] 0.0102
[44, 74] 0.0102
[59, 60] 0.0102
[24, 95] 0.0102
[34, 87] 0.0102
[27, 95] 0.0102
[58, 69] 0.0102
[89, 39] 0.0102
[81, 43] 0.0102
[95, 32] 0.0102
[37, 92] 0.0102
[68, 62] 0.0102
[48, 82] 0.0102
[88, 46] 0.0102
[78, 59] 0.0102
[61, 73] 0.0102
[71, 64] 0.0102
[68, 70] 0.0102
[48, 93] 0.0102
[57, 84] 0.0102
[77, 69] 0.0102
[55, 91] 0.0102
[71, 76] 0.0102
[66, 82] 0.0102
[53, 98] 0.0102
[69, 86] 0.0102
[61, 96] 0.0102
[96, 63] 0.0102
[66, 94] 0.0102
[90, 70] 0.0102
[93, 73] 0.0102
[83, 84] 0.0102
[89, 80] 0.0102
[89, 82] 0.0102
[77, 95] 0.0102
[99, 75] 0.0102
[90, 81] 0.0102
[90, 82] 0.0102
[82, 94] 0.0102
[45, 100] 0.01025
[55, 100] 0.01025
[99, 100] 0.01025
[2, 26] 0.01025
[4, 26] 0.01025
[22, 9] 0.01025
[28, 7] 0.01025
[7, 30] 0.01025
[7, 32] 0.01025
[2, 48] 0.01025
[9, 61] 0.01025
[6, 65] 0.01025
[1, 70] 0.01025
[4, 74] 0.01025
[5, 73] 0.01025
[9, 82] 0.01025
[2, 93] 0.01025
[91, 9] 0.01025
[7, 93] 0.01025
[7, 94] 0.01025
[99, 4] 0.01025
[99, 8] 0.01025
[11, 17] 0.01025
[17, 19] 0.01025
[26, 10] 0.01025
[25, 18] 0.01025
[34, 13] 0.01025
[30, 20] 0.01025
[10, 43] 0.01025
[15, 43] 0.01025
[34, 26] 0.01025
[45, 17] 0.01025
[20, 43] 0.01025
[34, 35] 0.01025
[22, 48] 0.01025
[19, 54] 0.01025
[13, 63] 0.01025
[26, 53] 0.01025
[12, 69] 0.01025
[18, 63] 0.01025
[14, 69] 0.01025
[35, 49] 0.01025
[69, 15] 0.01025
[69, 17] 0.01025
[31, 54] 0.01025
[25, 60] 0.01025
[27, 60] 0.01025
[44, 46] 0.01025
[69, 21] 0.01025
[55, 35] 0.01025
[16, 76] 0.01025
[69, 28] 0.01025
[13, 80] 0.01025
[20, 76] 0.01025
[66, 30] 0.01025
[67, 32] 0.01025
[26, 75] 0.01025
[23, 79] 0.01025
[56, 47] 0.01025
[66, 39] 0.01025
[70, 32] 0.01025
[50, 53] 0.01025
[41, 63] 0.01025
[11, 93] 0.01025
[77, 30] 0.01025
[49, 60] 0.01025
[28, 82] 0.01025
[37, 74] 0.01025
[79, 32] 0.01025
[28, 85] 0.01025
[45, 69] 0.01025
[57, 59] 0.01025
[92, 21] 0.01025
[33, 81] 0.01025
[63, 53] 0.01025
[45, 72] 0.01025
[97, 20] 0.01025
[37, 80] 0.01025
[44, 77] 0.01025
[45, 76] 0.01025
[55, 68] 0.01025
[90, 32] 0.01025
[60, 62] 0.01025
[71, 52] 0.01025
[44, 82] 0.01025
[85, 42] 0.01025
[47, 80] 0.01025
[79, 51] 0.01025
[77, 54] 0.01025
[56, 79] 0.01025
[91, 40] 0.01025
[81, 53] 0.01025
[66, 71] 0.01025
[66, 79] 0.01025
[89, 58] 0.01025
[99, 48] 0.01025
[93, 52] 0.01025
[64, 86] 0.01025
[77, 74] 0.01025
[67, 86] 0.01025
[69, 90] 0.01025
[79, 80] 0.01025
[89, 71] 0.01025
[69, 93] 0.01025
[68, 98] 0.01025
[95, 73] 0.01025
[71, 98] 0.01025
[89, 81] 0.01025
[99, 71] 0.01025
[79, 96] 0.01025
[88, 93] 0.01025
[99, 98] 0.01025
[100, 6] 0.01025
[100, 9] 0.01025
[1, 5] 0.0103
[5, 9] 0.0103
[22, 3] 0.0103
[1, 31] 0.0103
[2, 35] 0.0103
[48, 8] 0.0103
[8, 50] 0.0103
[1, 60] 0.0103
[9, 60] 0.0103
[69, 7] 0.0103
[67, 9] 0.0103
[3, 94] 0.0103
[13, 18] 0.0103
[23, 15] 0.0103
[27, 19] 0.0103
[30, 10] 0.0103
[33, 13] 0.0103
[14, 32] 0.0103
[22, 26] 0.0103
[24, 28] 0.0103
[17, 40] 0.0103
[11, 47] 0.0103
[33, 26] 0.0103
[45, 19] 0.0103
[38, 29] 0.0103
[12, 59] 0.0103
[55, 18] 0.0103
[58, 19] 0.0103
[22, 53] 0.0103
[66, 10] 0.0103
[69, 10] 0.0103
[57, 29] 0.0103
[51, 31] 0.0103
[32, 54] 0.0103
[18, 70] 0.0103
[33, 55] 0.0103
[49, 42] 0.0103
[19, 74] 0.0103
[46, 48] 0.0103
[50, 42] 0.0103
[62, 30] 0.0103
[38, 60] 0.0103
[39, 61] 0.0103
[17, 83] 0.0103
[37, 63] 0.0103
[45, 56] 0.0103
[16, 85] 0.0103
[39, 64] 0.0103
[18, 85] 0.0103
[17, 86] 0.0103
[47, 58] 0.0103
[79, 26] 0.0103
[89, 17] 0.0103
[25, 82] 0.0103
[33, 74] 0.0103
[39, 70] 0.0103
[12, 97] 0.0103
[13, 98] 0.0103
[19, 93] 0.0103
[19, 95] 0.0103
[89, 27] 0.0103
[69, 48] 0.0103
[60, 50] 0.0103
[80, 32] 0.0103
[70, 43] 0.0103
[55, 61] 0.0103
[52, 65] 0.0103
[88, 30] 0.0103
[27, 92] 0.0103
[38, 82] 0.0103
[37, 83] 0.0103
[39, 83] 0.0103
[88, 34] 0.0103
[28, 95] 0.0103
[33, 90] 0.0103
[66, 62] 0.0103
[78, 52] 0.0103
[37, 98] 0.0103
[61, 75] 0.0103
[50, 87] 0.0103
[56, 82] 0.0103
[69, 70] 0.0103
[98, 43] 0.0103
[88, 54] 0.0103
[56, 90] 0.0103
[55, 96] 0.0103
[89, 67] 0.0103
[81, 71] 0.0103
[82, 72] 0.0103
[93, 63] 0.0103
[73, 86] 0.0103
[74, 87] 0.0103
[90, 71] 0.0103
[94, 73] 0.0103
[88, 85] 0.0103
[75, 98] 0.0103
[90, 85] 0.0103
[1, 2] 0.01035
[100, 36] 0.01035
[1, 23] 0.01035
[24, 3] 0.01035
[22, 7] 0.01035
[36, 7] 0.01035
[4, 40] 0.01035
[3, 47] 0.01035
[59, 5] 0.01035
[57, 8] 0.01035
[59, 7] 0.01035
[57, 9] 0.01035
[8, 63] 0.01035
[3, 72] 0.01035
[2, 75] 0.01035
[5, 74] 0.01035
[7, 74] 0.01035
[3, 97] 0.01035
[11, 16] 0.01035
[11, 24] 0.01035
[17, 20] 0.01035
[23, 20] 0.01035
[23, 24] 0.01035
[15, 32] 0.01035
[33, 18] 0.01035
[23, 28] 0.01035
[11, 45] 0.01035
[11, 53] 0.01035
[55, 10] 0.01035
[24, 46] 0.01035
[56, 19] 0.01035
[31, 42] 0.01035
[57, 20] 0.01035
[37, 41] 0.01035
[23, 59] 0.01035
[35, 48] 0.01035
[50, 30] 0.01035
[40, 43] 0.01035
[33, 54] 0.01035
[14, 75] 0.01035
[77, 12] 0.01035
[27, 62] 0.01035
[55, 38] 0.01035
[81, 10] 0.01035
[44, 50] 0.01035
[33, 62] 0.01035
[57, 40] 0.01035
[23, 74] 0.01035
[47, 52] 0.01035
[29, 75] 0.01035
[77, 29] 0.01035
[26, 80] 0.01035
[25, 81] 0.01035
[14, 93] 0.01035
[86, 21] 0.01035
[17, 91] 0.01035
[58, 50] 0.01035
[24, 86] 0.01035
[18, 93] 0.01035
[29, 82] 0.01035
[25, 86] 0.01035
[48, 64] 0.01035
[15, 97] 0.01035
[26, 86] 0.01035
[77, 39] 0.01035
[93, 21] 0.01035
[22, 95] 0.01035
[35, 85] 0.01035
[49, 76] 0.01035
[80, 41] 0.01035
[71, 51] 0.01035
[96, 30] 0.01035
[46, 83] 0.01035
[56, 73] 0.01035
[36, 96] 0.01035
[38, 98] 0.01035
[51, 85] 0.01035
[52, 85] 0.01035
[48, 90] 0.01035
[57, 81] 0.01035
[86, 54] 0.01035
[64, 76] 0.01035
[59, 82] 0.01035
[46, 97] 0.01035
[68, 76] 0.01035
[88, 58] 0.01035
[80, 65] 0.01035
[60, 87] 0.01035
[59, 90] 0.01035
[67, 85] 0.01035
[91, 60] 0.01035
[91, 61] 0.01035
[80, 74] 0.01035
[94, 64] 0.01035
[78, 81] 0.01035
[78, 82] 0.01035
[97, 64] 0.01035
[67, 95] 0.01035
[79, 85] 0.01035
[70, 96] 0.01035
[79, 97] 0.01035
[94, 83] 0.01035
[82, 98] 0.01035
[91, 98] 0.01035
[95, 98] 0.01035
[2, 6] 0.0104
[100, 27] 0.0104
[100, 64] 0.0104
[3, 10] 0.0104
[3, 17] 0.0104
[3, 21] 0.0104
[23, 2] 0.0104
[25, 4] 0.0104
[4, 38] 0.0104
[44, 7] 0.0104
[3, 53] 0.0104
[7, 51] 0.0104
[7, 53] 0.0104
[9, 54] 0.0104
[56, 8] 0.0104
[68, 4] 0.0104
[9, 85] 0.0104
[1, 96] 0.0104
[90, 9] 0.0104
[16, 17] 0.0104
[27, 10] 0.0104
[17, 21] 0.0104
[38, 19] 0.0104
[30, 21] 0.0104
[23, 37] 0.0104
[14, 48] 0.0104
[36, 27] 0.0104
[15, 48] 0.0104
[22, 41] 0.0104
[45, 21] 0.0104
[16, 52] 0.0104
[11, 59] 0.0104
[33, 37] 0.0104
[33, 38] 0.0104
[14, 58] 0.0104
[25, 48] 0.0104
[24, 50] 0.0104
[11, 66] 0.0104
[13, 69] 0.0104
[44, 38] 0.0104
[29, 54] 0.0104
[24, 59] 0.0104
[26, 59] 0.0104
[23, 60] 0.0104
[16, 70] 0.0104
[16, 73] 0.0104
[39, 51] 0.0104
[79, 15] 0.0104
[80, 10] 0.0104
[31, 64] 0.0104
[11, 85] 0.0104
[13, 86] 0.0104
[17, 82] 0.0104
[25, 76] 0.0104
[17, 84] 0.0104
[18, 83] 0.0104
[48, 53] 0.0104
[28, 74] 0.0104
[48, 54] 0.0104
[19, 84] 0.0104
[67, 36] 0.0104
[49, 54] 0.0104
[29, 74] 0.0104
[93, 10] 0.0104
[83, 21] 0.0104
[24, 82] 0.0104
[42, 64] 0.0104
[23, 84] 0.0104
[13, 95] 0.0104
[55, 54] 0.0104
[35, 75] 0.0104
[15, 95] 0.0104
[37, 75] 0.0104
[58, 54] 0.0104
[19, 97] 0.0104
[27, 91] 0.0104
[46, 76] 0.0104
[44, 79] 0.0104
[27, 96] 0.0104
[48, 75] 0.0104
[44, 80] 0.0104
[51, 74] 0.0104
[36, 90] 0.0104
[73, 53] 0.0104
[36, 91] 0.0104
[67, 62] 0.0104
[38, 93] 0.0104
[99, 32] 0.0104
[34, 97] 0.0104
[44, 87] 0.0104
[58, 75] 0.0104
[89, 45] 0.0104
[69, 65] 0.0104
[83, 51] 0.0104
[84, 52] 0.0104
[45, 91] 0.0104
[78, 60] 0.0104
[56, 83] 0.0104
[68, 73] 0.0104
[78, 64] 0.0104
[62, 84] 0.0104
[66, 80] 0.0104
[72, 74] 0.0104
[67, 80] 0.0104
[56, 93] 0.0104
[88, 64] 0.0104
[57, 96] 0.0104
[58, 98] 0.0104
[99, 58] 0.0104
[91, 70] 0.0104
[79, 91] 0.0104
[90, 80] 0.0104
[90, 83] 0.0104
[89, 90] 0.0104
[2, 3] 0.01045
[100, 73] 0.01045
[89, 100] 0.01045
[7, 21] 0.01045
[9, 30] 0.01045
[2, 39] 0.01045
[35, 7] 0.01045
[39, 9] 0.01045
[2, 47] 0.01045
[4, 53] 0.01045
[55, 3] 0.01045
[57, 4] 0.01045
[8, 60] 0.01045
[3, 69] 0.01045
[69, 8] 0.01045
[79, 3] 0.01045
[5, 81] 0.01045
[2, 92] 0.01045
[24, 14] 0.01045
[17, 32] 0.01045
[29, 20] 0.01045
[14, 39] 0.01045
[39, 18] 0.01045
[15, 50] 0.01045
[36, 30] 0.01045
[22, 45] 0.01045
[38, 30] 0.01045
[28, 41] 0.01045
[44, 27] 0.01045
[35, 38] 0.01045
[48, 27] 0.01045
[22, 50] 0.01045
[13, 68] 0.01045
[71, 10] 0.01045
[63, 21] 0.01045
[59, 30] 0.01045
[15, 76] 0.01045
[35, 57] 0.01045
[79, 17] 0.01045
[78, 19] 0.01045
[60, 32] 0.01045
[14, 83] 0.01045
[23, 76] 0.01045
[19, 83] 0.01045
[37, 65] 0.01045
[73, 30] 0.01045
[85, 20] 0.01045
[15, 91] 0.01045
[15, 92] 0.01045
[75, 32] 0.01045
[23, 86] 0.01045
[24, 85] 0.01045
[18, 91] 0.01045
[39, 74] 0.01045
[99, 19] 0.01045
[93, 20] 0.01045
[46, 70] 0.01045
[24, 93] 0.01045
[36, 81] 0.01045
[28, 91] 0.01045
[23, 96] 0.01045
[56, 65] 0.01045
[99, 25] 0.01045
[29, 98] 0.01045
[92, 31] 0.01045
[61, 63] 0.01045
[68, 60] 0.01045
[58, 70] 0.01045
[77, 51] 0.01045
[59, 70] 0.01045
[42, 87] 0.01045
[56, 74] 0.01045
[39, 91] 0.01045
[69, 61] 0.01045
[37, 94] 0.01045
[79, 52] 0.01045
[56, 76] 0.01045
[79, 59] 0.01045
[61, 72] 0.01045
[47, 91] 0.01045
[46, 94] 0.01045
[54, 87] 0.01045
[48, 94] 0.01045
[58, 84] 0.01045
[67, 75] 0.01045
[67, 76] 0.01045
[60, 85] 0.01045
[95, 54] 0.01045
[99, 51] 0.01045
[68, 82] 0.01045
[78, 73] 0.01045
[59, 95] 0.01045
[67, 87] 0.01045
[88, 67] 0.01045
[79, 76] 0.01045
[68, 90] 0.01045
[60, 98] 0.01045
[66, 92] 0.01045
[88, 75] 0.01045
[99, 67] 0.01045
[80, 85] 0.01045
[93, 76] 0.01045
[81, 94] 0.01045
[82, 95] 0.01045
[96, 87] 0.01045
[100, 31] 0.0105
[100, 83] 0.0105
[100, 85] 0.0105
[100, 96] 0.0105
[11, 2] 0.0105
[18, 7] 0.0105
[22, 1] 0.0105
[24, 9] 0.0105
[1, 37] 0.0105
[3, 37] 0.0105
[7, 42] 0.0105
[1, 52] 0.0105
[9, 52] 0.0105
[8, 65] 0.0105
[6, 81] 0.0105
[88, 5] 0.0105
[11, 18] 0.0105
[15, 16] 0.0105
[22, 20] 0.0105
[24, 29] 0.0105
[17, 39] 0.0105
[33, 21] 0.0105
[14, 47] 0.0105
[34, 27] 0.0105
[27, 39] 0.0105
[56, 14] 0.0105
[11, 64] 0.0105
[23, 54] 0.0105
[57, 21] 0.0105
[18, 61] 0.0105
[23, 63] 0.0105
[67, 20] 0.0105
[26, 64] 0.0105
[59, 31] 0.0105
[66, 25] 0.0105
[36, 58] 0.0105
[34, 65] 0.0105
[44, 55] 0.0105
[69, 39] 0.0105
[23, 81] 0.0105
[52, 54] 0.0105
[15, 93] 0.0105
[25, 84] 0.0105
[16, 96] 0.0105
[19, 94] 0.0105
[77, 38] 0.0105
[52, 64] 0.0105
[67, 51] 0.0105
[99, 22] 0.0105
[81, 42] 0.0105
[73, 52] 0.0105
[41, 85] 0.0105
[33, 93] 0.0105
[56, 75] 0.0105
[79, 58] 0.0105
[82, 50] 0.0105
[51, 86] 0.0105
[67, 72] 0.0105
[78, 61] 0.0105
[56, 84] 0.0105
[57, 83] 0.0105
[48, 96] 0.0105
[80, 61] 0.0105
[83, 63] 0.0105
[50, 97] 0.0105
[66, 83] 0.0105
[89, 62] 0.0105
[88, 66] 0.0105
[99, 55] 0.0105
[90, 62] 0.0105
[83, 74] 0.0105
[63, 98] 0.0105
[88, 77] 0.0105
[81, 82] 0.0105
[90, 74] 0.0105
[88, 82] 0.0105
[96, 76] 0.0105
[78, 97] 0.0105
[90, 95] 0.0105
[99, 92] 0.0105
[95, 96] 0.0105
[1, 7] 0.01055
[4, 9] 0.01055
[100, 61] 0.01055
[13, 4] 0.01055
[2, 20] 0.01055
[8, 21] 0.01055
